0,0.6775950789451599
1,0.6970504522323608
2,0.6868031024932861
3,0.7135806083679199
4,0.6992329955101013
5,0.6806699633598328
6,0.6678244471549988
7,0.6462337970733643
8,0.6776635050773621
9,0.6722592115402222
10,0.6808345913887024
11,0.7027586698532104
12,0.7150393128395081
13,0.6922316551208496
14,0.6943073272705078
15,0.7225017547607422
16,0.7046452760696411
17,0.669989824295044
18,0.6759111285209656
19,0.6910507082939148
20,0.7059516906738281
21,0.6864519715309143
22,0.6932886838912964
23,0.6809275150299072
24,0.6575028896331787
25,0.6311353445053101
26,0.6963862180709839
27,0.6933529376983643
28,0.7100383043289185
29,0.6903649568557739
30,0.7069664001464844
31,0.6927222609519958
32,0.7010926008224487
33,0.6843521595001221
34,0.6940931081771851
35,0.689414918422699
36,0.6975518465042114
37,0.6919469833374023
38,0.6891294121742249
39,0.6649996042251587
40,0.6951837539672852
41,0.6943467855453491
42,0.7001969814300537
43,0.6987125277519226
44,0.7022314071655273
45,0.7500735521316528
46,0.6931307315826416
47,0.673916220664978
48,0.686393141746521
49,0.6985048651695251
50,0.7404502630233765
51,0.6769808530807495
52,0.7262308597564697
53,0.6742334365844727
54,0.6999403238296509
55,0.6992377638816833
56,0.7002793550491333
57,0.6747428774833679
58,0.7345104217529297
59,0.6917644739151001
60,0.6933827996253967
61,0.6988333463668823
62,0.6958577632904053
63,0.6947272419929504
64,0.6850845813751221
65,0.6958423852920532
66,0.6921511888504028
67,0.6825203895568848
68,0.6986186504364014
69,0.6921945810317993
70,0.6924496293067932
71,0.692496657371521
72,0.7015464901924133
73,0.6938358545303345
74,0.6897326707839966
75,0.6924344301223755
76,0.6924401521682739
77,0.6931489706039429
78,0.6924365758895874
79,0.6916178464889526
80,0.6939224600791931
81,0.6932082176208496
82,0.6924710273742676
83,0.6928573250770569
84,0.692078709602356
85,0.6928445100784302
86,0.6920706629753113
87,0.697292149066925
88,0.6926862597465515
89,0.6926857829093933
90,0.6946828365325928
91,0.6931599378585815
92,0.6946973204612732
93,0.7003998160362244
94,0.6957278251647949
95,0.6910648345947266
96,0.6923545598983765
97,0.693017840385437
98,0.6980447769165039
99,0.6927326917648315
100,0.6929715871810913
101,0.6908441781997681
102,0.692784309387207
103,0.6947154998779297
104,0.6939057111740112
105,0.6922706961631775
106,0.6939060688018799
107,0.6942957043647766
108,0.6933990120887756
109,0.6946152448654175
110,0.6998911499977112
111,0.6924352049827576
112,0.6920491456985474
113,0.6931524276733398
114,0.691748857498169
115,0.6931665539741516
116,0.6938782930374146
117,0.6938539743423462
118,0.6907294988632202
119,0.6923438906669617
120,0.6931445598602295
121,0.6930419206619263
122,0.694771409034729
123,0.6931479573249817
124,0.692918062210083
125,0.6902370452880859
126,0.6906493902206421
127,0.6923234462738037
128,0.696171224117279
129,0.6939151883125305
130,0.6931190490722656
131,0.6938613653182983
132,0.6946896910667419
133,0.6931518912315369
134,0.6931518912315369
135,0.6923868656158447
136,0.6923853158950806
137,0.693922758102417
138,0.6939218044281006
139,0.693921685218811
140,0.6931445598602295
141,0.6939070224761963
142,0.6916017532348633
143,0.6945178508758545
144,0.6934829950332642
145,0.6938931941986084
146,0.6931459903717041
147,0.6931569576263428
148,0.6924408674240112
149,0.6952738165855408
150,0.6924566030502319
151,0.6938530802726746
152,0.6924558281898499
153,0.69453364610672
154,0.6951945424079895
155,0.6904576420783997
156,0.694991946220398
157,0.6944542527198792
158,0.6925119161605835
159,0.6931517124176025
160,0.6919077038764954
161,0.6924892067909241
162,0.6919111013412476
163,0.6931412220001221
164,0.6925190687179565
165,0.6925123929977417
166,0.6931494474411011
167,0.6931508779525757
168,0.6931488513946533
169,0.6924808621406555
170,0.6931512355804443
171,0.6945247650146484
172,0.6931331157684326
173,0.6924809217453003
174,0.6938567161560059
175,0.6924570798873901
176,0.6924525499343872
177,0.6917398571968079
178,0.692240834236145
179,0.6931512355804443
180,0.6946316957473755
181,0.6931516528129578
182,0.693151593208313
183,0.6931517124176025
184,0.6923962831497192
185,0.6931518316268921
186,0.6931518316268921
187,0.6931543946266174
188,0.6931519508361816
189,0.6915953159332275
190,0.6955136656761169
191,0.693152904510498
192,0.6915796995162964
193,0.6923609375953674
194,0.6931524276733398
195,0.6915420293807983
196,0.6964189410209656
197,0.6931525468826294
198,0.6915227174758911
199,0.6915133595466614
200,0.6923236846923828
201,0.693993330001831
202,0.6956967115402222
203,0.693152904510498
204,0.6931530237197876
205,0.6931532025337219
206,0.6923102140426636
207,0.6931529641151428
208,0.6948441863059998
209,0.6939942836761475
210,0.6939877867698669
211,0.691500186920166
212,0.6923288106918335
213,0.6939769983291626
214,0.6923305988311768
215,0.6931525468826294
216,0.6931525468826294
217,0.6931535005569458
218,0.6948010921478271
219,0.692333459854126
220,0.6939696073532104
221,0.6947776675224304
222,0.6923496723175049
223,0.6931524276733398
224,0.6947356462478638
225,0.6947146654129028
226,0.6931518912315369
227,0.6939051151275635
228,0.6938899159431458
229,0.691707968711853
230,0.6931511163711548
231,0.6938563585281372
232,0.6938458681106567
233,0.6917849779129028
234,0.6931507587432861
235,0.6938238739967346
236,0.694482684135437
237,0.6931506395339966
238,0.6918639540672302
239,0.6925113201141357
240,0.6931504607200623
241,0.6944249868392944
242,0.6937815546989441
243,0.6937724351882935
244,0.6931502819061279
245,0.6925477981567383
246,0.6937466263771057
247,0.6932206749916077
248,0.6925685405731201
249,0.6925723552703857
